# started on Fri Aug 21 22:13:14 2026

610387770052,,instructions,424973232907,100.00,0.72,insn per cycle
850084402436,,cycles,424973232907,100.00,,
34030294381,,L2I_CODE_RD_MISS,424973232907,100.00,,
