# started on Fri Aug 21 09:39:16 2026

609547577103,,instructions,263807316636,100.00,0.61,insn per cycle
1002842601555,,cycles,263807316636,100.00,,
33753104802,,L2I_CODE_RD_MISS,263807316636,100.00,,
