# started on Fri Aug 21 01:56:31 2026

85479218559,,instructions,42008247844,100.00,0.60,insn per cycle
142649782766,,cycles,42008247844,100.00,,
2854001509,,L2I_CODE_RD_MISS,42008247844,100.00,,
13443,,context-switches,42008247844,100.00,,
1,,cpu-migrations,42008247844,100.00,,
