pid,tid,allowed_list,current_cpu,status
1584457,1584457,72,63,ok
1584457,1584458,73,73,ok
1584457,1584459,74,74,ok
1584457,1584463,75,75,ok
1584457,1584464,76,76,ok
1584457,1584465,77,77,ok
