# started on Fri Aug 21 02:03:00 2026

42540231421,,instructions,43129184801,100.00,0.29,insn per cycle
146568491812,,cycles,43129184801,100.00,,
3588744696,,L2I_CODE_RD_MISS,43129184801,100.00,,
7790,,context-switches,43129184801,100.00,,
0,,cpu-migrations,43129184801,100.00,,
