pid,tid,allowed_list,current_cpu,status
1737133,1737133,60,60,ok
1737133,1737135,61,70,ok
1737133,1737136,62,62,ok
1737133,1737137,63,72,ok
1737133,1737138,64,73,ok
1737133,1737139,65,65,ok
1737133,1737140,66,75,ok
