# started on Fri Aug 21 02:38:27 2026

797739953129,,instructions,579597320487,100.00,0.40,insn per cycle
1971382420272,,cycles,579594625176,100.00,,
1217536250,,L2I_CODE_RD_MISS,579591981492,100.00,,
2600,,context-switches,579589268771,100.00,,
0,,cpu-migrations,579586530715,100.00,,
