# started on Fri Aug 21 01:54:42 2026

42366588890,,instructions,43167791941,100.00,0.29,insn per cycle
146694728970,,cycles,43167791941,100.00,,
3595674809,,L2I_CODE_RD_MISS,43167791941,100.00,,
7535,,context-switches,43167791941,100.00,,
0,,cpu-migrations,43167791941,100.00,,
