pid,tid,allowed_list,current_cpu,status
1529676,1529676,72,72,ok
1529676,1529677,73,73,ok
1529676,1529678,74,74,ok
1529676,1529682,75,75,ok
1529676,1529683,76,76,ok
1529676,1529684,77,77,ok
1529676,1531371,78,78,ok
1529676,1531454,79,79,ok
