pid,tid,allowed_list,current_cpu,status
1633234,1633234,72,65,ok
1633234,1633235,73,73,ok
1633234,1633236,74,74,ok
1633234,1633240,75,75,ok
1633234,1633241,76,76,ok
1633234,1633242,77,77,ok
