# started on Fri Aug 21 22:05:37 2026

608183723716,,instructions,456361075978,100.00,0.67,insn per cycle
912872332856,,cycles,456361075978,100.00,,
35458920628,,L2I_CODE_RD_MISS,456361075978,100.00,,
