# started on Fri Aug 21 10:14:43 2026

609917583808,,instructions,266481524006,100.00,0.60,insn per cycle
1013008685374,,cycles,266481524006,100.00,,
33788449644,,L2I_CODE_RD_MISS,266481524006,100.00,,
