# started on Fri Aug 21 10:10:16 2026

609532206227,,instructions,266630378659,100.00,0.60,insn per cycle
1013574673525,,cycles,266630378659,100.00,,
33807100003,,L2I_CODE_RD_MISS,266630378659,100.00,,
