# started on Fri Aug 21 02:04:47 2026

84030430939,,instructions,42032800959,100.00,0.59,insn per cycle
142737750466,,cycles,42032800959,100.00,,
2874918176,,L2I_CODE_RD_MISS,42032800959,100.00,,
13151,,context-switches,42032800959,100.00,,
1,,cpu-migrations,42032800959,100.00,,
