# started on Fri Aug 21 10:01:24 2026

609917846691,,instructions,266691099213,100.00,0.60,insn per cycle
1013806898733,,cycles,266691099213,100.00,,
33873450332,,L2I_CODE_RD_MISS,266691099213,100.00,,
