# started on Fri Aug 21 09:56:58 2026

609532906816,,instructions,266303813672,100.00,0.60,insn per cycle
1012333239335,,cycles,266303813672,100.00,,
33804497552,,L2I_CODE_RD_MISS,266303813672,100.00,,
