# started on Fri Aug 21 10:05:51 2026

609589794614,,instructions,265441616360,100.00,0.60,insn per cycle
1009053990944,,cycles,265441616360,100.00,,
33740514222,,L2I_CODE_RD_MISS,265441616360,100.00,,
